title,url
Entropy Regularized Task Representation Learning for Offline Meta-Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34160@AAAI
Regional Expected Improvement for Efficient Trust Region Selection in High-Dimensional Bayesian Optimization,https://papers.cool/venue/AAAI?show=5000#34161@AAAI
Decoupled Policy Actor-Critic: Bridging Pessimism and Risk Awareness in Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34162@AAAI
Autonomous Option Invention for Continual Hierarchical Reinforcement Learning and Planning,https://papers.cool/venue/AAAI?show=5000#34163@AAAI
Times2D: Multi-Period Decomposition and Derivative Mapping for General Time Series Forecasting,https://papers.cool/venue/AAAI?show=5000#34164@AAAI
BOIDS: High-Dimensional Bayesian Optimization via Incumbent-Guided Direction Lines and Subspace Embeddings,https://papers.cool/venue/AAAI?show=5000#34165@AAAI
CASUAL: Conditional Support Alignment for Domain Adaptation with Label Shift,https://papers.cool/venue/AAAI?show=5000#34166@AAAI
Improving Pareto Set Learning for Expensive Multi-objective Optimization via Stein Variational Hypernetworks,https://papers.cool/venue/AAAI?show=5000#34167@AAAI
Attack on Prompt: Backdoor Attack in Prompt-Based Continual Learning,https://papers.cool/venue/AAAI?show=5000#34168@AAAI
GLAD: Improving Latent Graph Generative Modeling with Simple Quantization,https://papers.cool/venue/AAAI?show=5000#34169@AAAI
Benchmarking and Understanding Compositional Relational Reasoning of LLMs,https://papers.cool/venue/AAAI?show=5000#34170@AAAI
ALADE-SNN: Adaptive Logit Alignment in Dynamically Expandable Spiking Neural Networks for Class Incremental Learning,https://papers.cool/venue/AAAI?show=5000#34171@AAAI
FedSPU: Personalized Federated Learning for Resource-Constrained Devices with Stochastic Parameter Update,https://papers.cool/venue/AAAI?show=5000#34172@AAAI
DualDynamics: Synergizing Implicit and Explicit Methods for Robust Irregular Time Series Analysis,https://papers.cool/venue/AAAI?show=5000#34173@AAAI
Efficient Few-Shot Neural Architecture Search by Counting the Number of Nonlinear Functions,https://papers.cool/venue/AAAI?show=5000#34174@AAAI
Learning Deep Dissipative Dynamics,https://papers.cool/venue/AAAI?show=5000#34175@AAAI
Incomplete Multi-View Multi-Label Classification via Diffusion-Guided Redundancy Removal,https://papers.cool/venue/AAAI?show=5000#34176@AAAI
Extracting PAC Decision Trees from Black Box Binary Classifiers: The Gender Bias Study Case on BERT-based Language Models,https://papers.cool/venue/AAAI?show=5000#34177@AAAI
Learning Set Functions with Implicit Differentiation,https://papers.cool/venue/AAAI?show=5000#34178@AAAI
Reconsidering Feature Structure Information and Latent Space Alignment in Partial Multi-label Feature Selection,https://papers.cool/venue/AAAI?show=5000#34179@AAAI
Enhanced Sample Selection with Confidence Tracking: Identifying Correctly Labeled Yet Hard-to-Learn Samples in Noisy Data,https://papers.cool/venue/AAAI?show=5000#34180@AAAI
Federated Unlearning with Gradient Descent and Conflict Mitigation,https://papers.cool/venue/AAAI?show=5000#34181@AAAI
Two-Timescale Critic-Actor for Average Reward MDPs with Function Approximation,https://papers.cool/venue/AAAI?show=5000#34182@AAAI
Assessing Modality Bias in Video Question Answering Benchmarks with Multimodal Large Language Models,https://papers.cool/venue/AAAI?show=5000#34183@AAAI
Deep Disentangled Metric Learning,https://papers.cool/venue/AAAI?show=5000#34184@AAAI
Riemannian Geometric-based Meta Learning,https://papers.cool/venue/AAAI?show=5000#34185@AAAI
SMMF: Square-Matricized Momentum Factorization for Memory-Efficient Optimization,https://papers.cool/venue/AAAI?show=5000#34186@AAAI
Look Back for More: Harnessing Historical Sequential Updates for Personalized Federated Adapter Tuning,https://papers.cool/venue/AAAI?show=5000#34187@AAAI
BearLLM: A Prior Knowledge-Enhanced Bearing Health Management Framework with Unified Vibration Signal Representation,https://papers.cool/venue/AAAI?show=5000#34188@AAAI
SOLA-GCL: Subgraph-Oriented Learnable Augmentation Method for Graph Contrastive Learning,https://papers.cool/venue/AAAI?show=5000#34189@AAAI
Qsco: A Quantum Scoring Module for Open-Set Supervised Anomaly Detection,https://papers.cool/venue/AAAI?show=5000#34190@AAAI
Open-Set Heterogeneous Domain Adaptation: Theoretical Analysis and Algorithm,https://papers.cool/venue/AAAI?show=5000#34191@AAAI
In-depth Analysis of Low-rank Matrix Factorisation in a Federated Setting,https://papers.cool/venue/AAAI?show=5000#34192@AAAI
TinySubNets: An Efficient and Low Capacity Continual Learning Strategy,https://papers.cool/venue/AAAI?show=5000#34193@AAAI
Denoising Diffusion Variational Inference: Diffusion Models as Expressive Variational Posteriors,https://papers.cool/venue/AAAI?show=5000#34194@AAAI
Iterative Counterfactual Data Augmentation,https://papers.cool/venue/AAAI?show=5000#34195@AAAI
On Corruption-Robustness in Performative Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34196@AAAI
Federated Unsupervised Domain Generalization Using Global and Local Alignment of Gradients,https://papers.cool/venue/AAAI?show=5000#34197@AAAI
Enhancing SQL Query Generation with Neurosymbolic Reasoning,https://papers.cool/venue/AAAI?show=5000#34198@AAAI
Robust Self-Paced Hashing for Cross-Modal Retrieval with Noisy Labels,https://papers.cool/venue/AAAI?show=5000#34199@AAAI
Leveraging Group Classification with Descending Soft Labeling for Deep Imbalanced Regression,https://papers.cool/venue/AAAI?show=5000#34200@AAAI
Cross-Silo Feature Space Alignment for Federated Learning on Clients with Imbalanced Data,https://papers.cool/venue/AAAI?show=5000#34201@AAAI
DHAKR: Learning Deep Hierarchical Attention-Based Kernelized Representations for Graph Classification,https://papers.cool/venue/AAAI?show=5000#34202@AAAI
Advancing Retrosynthesis with Retrieval-Augmented Graph Generation,https://papers.cool/venue/AAAI?show=5000#34203@AAAI
Federated t-SNE and UMAP for Distributed Data Visualization,https://papers.cool/venue/AAAI?show=5000#34204@AAAI
Certified Causal Defense with Generalizable Robustness,https://papers.cool/venue/AAAI?show=5000#34205@AAAI
SUMO: Search-Based Uncertainty Estimation for Model-Based Offline Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34206@AAAI
Scalable One-Pass Incomplete Multi-View Clustering by Aligning Anchors,https://papers.cool/venue/AAAI?show=5000#34207@AAAI
PEARL: Input-Agnostic Prompt Enhancement with Negative Feedback Regulation for Class-Incremental Learning,https://papers.cool/venue/AAAI?show=5000#34208@AAAI
Multimodal Variational Autoencoder: A Barycentric View,https://papers.cool/venue/AAAI?show=5000#34209@AAAI
PowerMLP: An Efficient Version of KAN,https://papers.cool/venue/AAAI?show=5000#34210@AAAI
Enhancing Masked Time-Series Modeling via Dropping Patches,https://papers.cool/venue/AAAI?show=5000#34211@AAAI
Efficient 3D Recognition with Event-driven Spike Sparse Convolution,https://papers.cool/venue/AAAI?show=5000#34212@AAAI
Latent Reward: LLM-Empowered Credit Assignment in Episodic Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34213@AAAI
Fair Federated Survival Analysis,https://papers.cool/venue/AAAI?show=5000#34214@AAAI
Kernel Learning for Sample Constrained Black-Box Optimization,https://papers.cool/venue/AAAI?show=5000#34215@AAAI
Can Private Machine Learning Be Fair?,https://papers.cool/venue/AAAI?show=5000#34216@AAAI
Slice-and-Pack: Tailoring Deep Models for Customized Requirements,https://papers.cool/venue/AAAI?show=5000#34217@AAAI
Forget to Flourish: Leveraging Machine-Unlearning on Pretrained Language Models for Privacy Leakage,https://papers.cool/venue/AAAI?show=5000#34218@AAAI
The VOROS: Lifting ROC Curves to 3D to Summarize Unbalanced Classifier Performance,https://papers.cool/venue/AAAI?show=5000#34219@AAAI
Error Bounds for Gaussian Process Regression Under Bounded Support Noise with Applications to Safety Certification,https://papers.cool/venue/AAAI?show=5000#34220@AAAI
Improving Generalization for AI-Synthesized Voice Detection,https://papers.cool/venue/AAAI?show=5000#34221@AAAI
PrivDNFIS: Privacy-preserving and Efficient Deep Neuro-Fuzzy Inference System,https://papers.cool/venue/AAAI?show=5000#34222@AAAI
Monitoring Primitive Interactions During the Training of DNNs,https://papers.cool/venue/AAAI?show=5000#34223@AAAI
Cherry-Picking in Time Series Forecasting: How to Select Datasets to Make Your Model Shine,https://papers.cool/venue/AAAI?show=5000#34224@AAAI
Deterministic Policy Gradient Primal-Dual Methods for Continuous-Space Constrained MDPs,https://papers.cool/venue/AAAI?show=5000#34225@AAAI
TTE: Two Tokens Are Enough to Improve Parameter-Efficient Tuning,https://papers.cool/venue/AAAI?show=5000#34226@AAAI
From PEFT to DEFT: Parameter Efficient Finetuning for Reducing Activation Density in Transformers,https://papers.cool/venue/AAAI?show=5000#34227@AAAI
FedPIA – Permuting and Integrating Adapters Leveraging Wasserstein Barycenters for Finetuning Foundation Models in Multi-Modal Federated Learning,https://papers.cool/venue/AAAI?show=5000#34228@AAAI
A Layer Selection Approach to Test Time Adaptation,https://papers.cool/venue/AAAI?show=5000#34229@AAAI
User Preference Meets Pareto-Optimality in Multi-Objective Bayesian Optimization,https://papers.cool/venue/AAAI?show=5000#34230@AAAI
A Scalable and Effective Alternative to Graph Transformers,https://papers.cool/venue/AAAI?show=5000#34231@AAAI
RESQUE: Quantifying Estimator to Task and Distribution Shift for Sustainable Model Reusability,https://papers.cool/venue/AAAI?show=5000#34232@AAAI
A Robust Prototype-Based Network with Interpretable RBF Classifier Foundations,https://papers.cool/venue/AAAI?show=5000#34233@AAAI
Explicit and Implicit Graduated Optimization in Deep Neural Networks,https://papers.cool/venue/AAAI?show=5000#34234@AAAI
Layered-Parameter Perturbation for Zeroth-Order Optimization of Optical Neural Networks,https://papers.cool/venue/AAAI?show=5000#34235@AAAI
Zero-Shot Conditioning of Score-Based Diffusion Models by Neuro-Symbolic Constraints,https://papers.cool/venue/AAAI?show=5000#34236@AAAI
Delay as Payoff in MAB,https://papers.cool/venue/AAAI?show=5000#34237@AAAI
General Uncertainty Estimation with Delta Variances,https://papers.cool/venue/AAAI?show=5000#34238@AAAI
Towards Precise Prediction Uncertainty in GNNs: Refining GNNs with Topology-grouping Strategy,https://papers.cool/venue/AAAI?show=5000#34239@AAAI
Improving Model Probability Calibration by Integration of Large Data Sources with Biased Labels,https://papers.cool/venue/AAAI?show=5000#34240@AAAI
Know2Vec: A Black-Box Proxy for Neural Network Retrieval,https://papers.cool/venue/AAAI?show=5000#34241@AAAI
Linear Streaming Bandit: Regret Minimization and Fixed-Budget Epsilon-Best Arm Identification,https://papers.cool/venue/AAAI?show=5000#34242@AAAI
Offline-to-Online Hyperparameter Transfer for Stochastic Bandits,https://papers.cool/venue/AAAI?show=5000#34243@AAAI
Boosting Test Performance with Importance Sampling--a Subpopulation Perspective,https://papers.cool/venue/AAAI?show=5000#34244@AAAI
SpikingSSMs: Learning Long Sequences with Sparse and Parallel Spiking State Space Models,https://papers.cool/venue/AAAI?show=5000#34245@AAAI
Label-Free Backdoor Attacks in Vertical Federated Learning,https://papers.cool/venue/AAAI?show=5000#34246@AAAI
Open-Set Cross-Network Node Classification via Unknown-Excluded Adversarial Graph Domain Alignment,https://papers.cool/venue/AAAI?show=5000#34247@AAAI
LazyDiT: Lazy Learning for the Acceleration of Diffusion Transformers,https://papers.cool/venue/AAAI?show=5000#34248@AAAI
Numerical Pruning for Efficient Autoregressive Models,https://papers.cool/venue/AAAI?show=5000#34249@AAAI
Protecting Model Adaptation from Trojans in the Unlabeled Data,https://papers.cool/venue/AAAI?show=5000#34250@AAAI
Stop Diverse OOD Attacks: Knowledge Ensemble for Reliable Defense,https://papers.cool/venue/AAAI?show=5000#34251@AAAI
Learning from Summarized Data: Gaussian Process Regression with Sample Quasi-Likelihood,https://papers.cool/venue/AAAI?show=5000#34252@AAAI
Replication-proof Bandit Mechanism Design with Bayesian Agents,https://papers.cool/venue/AAAI?show=5000#34253@AAAI
Faithful and Accurate Self-Attention Attribution for Message Passing Neural Networks via the Computation Tree Viewpoint,https://papers.cool/venue/AAAI?show=5000#34254@AAAI
TinySAM: Pushing the Envelope for Efficient Segment Anything Model,https://papers.cool/venue/AAAI?show=5000#34255@AAAI
Ambiguous Instance-Aware Contrastive Network with Multi-Level Matching for Multi-View Document Clustering,https://papers.cool/venue/AAAI?show=5000#34256@AAAI
PatentLMM: Large Multimodal Model for Generating Descriptions for Patent Figures,https://papers.cool/venue/AAAI?show=5000#34257@AAAI
Co-Dream: Collaborative Dream Synthesis over Decentralized Models,https://papers.cool/venue/AAAI?show=5000#34258@AAAI
ConceptSearch: Towards Efficient Program Search Using LLMs for Abstraction and Reasoning Corpus (ARC),https://papers.cool/venue/AAAI?show=5000#34259@AAAI
Higher Order Structures for Graph Explanations,https://papers.cool/venue/AAAI?show=5000#34260@AAAI
Difficulty-aware Balancing Margin Loss for Long-tailed Recognition,https://papers.cool/venue/AAAI?show=5000#34261@AAAI
MORE: Molecule Pretraining with Multi-Level Pretext Task,https://papers.cool/venue/AAAI?show=5000#34262@AAAI
Exploring Rationale Learning for Continual Graph Learning,https://papers.cool/venue/AAAI?show=5000#34263@AAAI
Harmonizing Visual and Textual Embeddings for Zero-Shot Text-to-Image Customization,https://papers.cool/venue/AAAI?show=5000#34264@AAAI
Functional Connectomes of Neural Networks,https://papers.cool/venue/AAAI?show=5000#34265@AAAI
Online and Streaming Algorithms for Constrained k-Submodular Maximization,https://papers.cool/venue/AAAI?show=5000#34266@AAAI
Behaviour Preference Regression for Offline Reinforcement Learning,https://papers.cool/venue/AAAI?show=5000#34267@AAAI
Witty: An Efficient Solver for Computing Minimum-Size Decision Trees,https://papers.cool/venue/AAAI?show=5000#34268@AAAI
On Local Overfitting and Forgetting in Deep Neural Networks,https://papers.cool/venue/AAAI?show=5000#34269@AAAI
xPatch: Dual-Stream Time Series Forecasting with Exponential Seasonal-Trend Decomposition,https://papers.cool/venue/AAAI?show=5000#34270@AAAI
DiCA: Disambiguated Contrastive Alignment for Cross-Modal Retrieval with Partial Labels,https://papers.cool/venue/AAAI?show=5000#34271@AAAI
WHALE-FL: Wireless and Heterogeneity Aware Latency Efficient Federated Learning over Mobile Devices via Adaptive Subnetwork Scheduling,https://papers.cool/venue/AAAI?show=5000#34272@AAAI
Temporal-Aware Evaluation and Learning for Temporal Graph Neural Networks,https://papers.cool/venue/AAAI?show=5000#34273@AAAI
Multi-view Granular-ball Contrastive Clustering,https://papers.cool/venue/AAAI?show=5000#34274@AAAI
Risk-averse Total-reward MDPs with ERM and EVaR,https://papers.cool/venue/AAAI?show=5000#34275@AAAI
Probabilistic Explanations for Linear Models,https://papers.cool/venue/AAAI?show=5000#34276@AAAI
Graph Consistency and Diversity Measurement for Federated Multi-View Clustering,https://papers.cool/venue/AAAI?show=5000#34277@AAAI
Beyond Skip Connection: Pooling and Unpooling Design for Elimination Singularities,https://papers.cool/venue/AAAI?show=5000#34278@AAAI
